popularity_rank,spotify_name,returned_spotify_id,monthly_listeners,origin_cluster,mapping_tier,mapping_method,fua_code,official_fua_name,study_city_label,population_year,population,notes
876,The Vibrators,0DkpQq8B7ZAKebZEjlzVmd,46560,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns Camden, City of London, Greenwich, Hackney, Hertsmere, Islington, Lewisham, Waltham Forest to London FUA."
877,She's In Parties,3A9BLI8S2rNSxXS3QsMkOY,46512,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
878,Oceanic,3bqOGIOIvLc9JsAIS7OfEb,46135,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
879,Sidemen,3cz1YSCXv6hjifHO6bYLLH,46056,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
880,Ímar,0BdsizQXvwb1BPeEKqfuVs,45827,Glasgow,strict,official_oecd_municipality_crosswalk,UK004F,Glasgow,Glasgow,2021.0,1831890.0,"The official OECD municipality list assigns East Dunbartonshire, Glasgow City, North Lanarkshire to Glasgow FUA."
881,Conan,11tiA94VlUZOUTVCdQYw3a,45815,Liverpool,strict,official_oecd_municipality_crosswalk,UK006F,Liverpool,Liverpool,2021.0,1540817.0,The official OECD municipality list assigns Liverpool to Liverpool FUA.
882,The Wedding Present,4tyCvqG48h4LdcbFfWBjR9,45749,Leeds,strict,official_oecd_municipality_crosswalk,UK003F,Leeds,Leeds,2021.0,2969034.0,The official OECD municipality list assigns Leeds to Leeds FUA.
883,The Big Pink,4xM0Rz2FbjZevoVLVJUgEQ,45735,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns Camden, City of London, Greenwich, Hackney, Hertsmere, Islington, Lewisham, Waltham Forest to London FUA."
884,Grim Reaper,3CSQtK60sg2jNNxnpThSN1,45246,Droitwich Spa,excluded_no_defensible_fua,no_reviewed_assignment,,,,,,No assignment is made because the resolved place is not in the official OECD municipality-to-FUA crosswalk.
885,Beak>,5MGxwE9JG5IA6uqswrgNL6,45055,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
886,Thy Slaughter,4tXmMY3u0qbzec7aocHPPt,44871,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
887,D*Minds,6hlQVaiKiA8Y9K12cTQPrF,44572,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
888,Noise Foundation,68nnzWZxUGFW1ss9rEhUPP,44527,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
889,Gama Bomb,7h0muodpQ1q5o3RajwownN,44268,Newry,excluded_no_defensible_fua,no_reviewed_assignment,,,,,,No assignment is made because the resolved place is not in the official OECD municipality-to-FUA crosswalk.
890,Pitchshifter,10aXVE8RSUCeMzaFvBnZ2i,43987,Nottingham,strict,official_oecd_municipality_crosswalk,UK029F,Nottingham,Nottingham,2021.0,906878.0,The official OECD municipality list assigns Nottingham to Nottingham FUA.
891,Phil Campbell and the Bastard Sons,7fRzvXVDS5fOLD91WQwE6q,43860,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
892,Ether,07PXLHOMh4k77DLNE0EolG,43789,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
893,Modern Romance,7KiK3DokuIW5BVZu5Y5kph,43441,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
894,Lanterns on the Lake,7sx3r4lMo079vO7lIi0fng,43202,Newcastle upon Tyne,strict,official_oecd_municipality_crosswalk,UK013F,Newcastle upon Tyne,Newcastle,2021.0,1173303.0,"The official OECD municipality list assigns Newcastle upon Tyne, Northumberland to Newcastle upon Tyne FUA."
895,The Crazy World Of Arthur Brown,2LpdhgwN0mYKMjnzrBQU8H,43146,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns Camden, City of London, Greenwich, Hackney, Hertsmere, Islington, Lewisham, Waltham Forest to London FUA."
896,Kings Of The City,7FWu3peCUoaSGOc4PwxwTH,43136,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
897,Alisha's Attic,43lLY3aEg3yQz8sYhyvdn5,42752,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns Camden, City of London, Greenwich, Hackney, Hertsmere, Islington, Lewisham, Waltham Forest to London FUA."
898,A Certain Ratio,2vygNfdnPBXah21ZrqhxYk,42710,Manchester,strict,official_oecd_municipality_crosswalk,UK008F,Manchester,Manchester,2021.0,3432092.0,The official OECD municipality list assigns Manchester to Manchester FUA.
899,The Rifles,3Sr1muUE6DYihFufoHpnfc,42702,Chingford,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns City of London, Waltham Forest to London FUA."
900,Heavy Lungs,07eIrj0b3z5mgvtkDmWoxo,42610,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
901,Young Marble Giants,0tQ2Q4y9iUkKszxXyB14ZH,42598,Cardiff,strict,official_oecd_municipality_crosswalk,UK009F,Cardiff,Cardiff,2021.0,905859.0,The official OECD municipality list assigns Cardiff to Cardiff FUA.
902,Cathedral,5O7ziOtiFUyRMBJN1J4Tpv,42528,Coventry,strict,official_oecd_municipality_crosswalk,UK025F,Coventry,Coventry,2021.0,741982.0,The official OECD municipality list assigns Coventry to Coventry FUA.
903,Wings of Desire,1M684BN2C8BO9WwB0xeXJo,41995,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
904,Onslaught,71lhIVHJ24x9hEcwFSWuOf,41973,Bristol,strict,exact_fua_label,UK011F,Bristol,Bristol,2021.0,979556.0,Origin matches an official or study FUA label.
905,The Associates,7GsdZ6T45uXudJ8Wsko9sB,41622,Dundee,strict,official_oecd_municipality_crosswalk,UK550F,Dundee City,Dundee City,2021.0,261740.0,"The official OECD municipality list assigns Angus, Dundee City to Dundee City FUA."
906,Mesh,1uS4cYRRZRtauASIM9RxBG,41618,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
907,Rolo Tomassi,3uHCTHxtg3IVAvhyrYsZvI,41494,Sheffield,strict,official_oecd_municipality_crosswalk,UK010F,Sheffield,Sheffield,2021.0,1168389.0,The official OECD municipality list assigns Sheffield to Sheffield FUA.
908,Lonely The Brave,7Ks1xbMXEQjy9aQObTJdId,40908,Cambridge,strict,official_oecd_municipality_crosswalk,UK017F,Cambridge,Cambridge,2021.0,396189.0,The official OECD municipality list assigns Cambridge to Cambridge FUA.
909,Gen and the Degenerates,7oEVPoHXaj73ddUCTNlO9E,40842,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
910,The Puppini Sisters,1svaANJTE5KrG16fTGDqOs,40797,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
911,NIMMO,76MojWoWNPzzKdrEspy5sl,40726,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
912,bis,2CLWZP9ZwueC8Yx9ORbxlW,40316,Glasgow,strict,official_oecd_municipality_crosswalk,UK004F,Glasgow,Glasgow,2021.0,1831890.0,"The official OECD municipality list assigns East Dunbartonshire, Glasgow City, North Lanarkshire to Glasgow FUA."
913,Morning Runner,3UvsX37JzJrmhTea2t3Wei,40259,Reading,strict,official_oecd_municipality_crosswalk,UK552F,Reading,Reading,2021.0,351602.0,"The official OECD municipality list assigns Reading, Wokingham to Reading FUA."
914,One Minute Silence,5uO1Dms6wMs4J3sSdcKEMh,39696,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
915,InsideInfo,4HVopeHcb4aGTBsfIRrRcQ,39084,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
916,Plump DJs,1daC6WKGAm52YZbL5G7zYg,39025,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns Camden, City of London, Greenwich, Hackney, Hertsmere, Islington, Lewisham, Waltham Forest to London FUA."
917,The Rakes,7mDQwcnDUGuSoggxbUtVc1,38909,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns Camden, City of London, Greenwich, Hackney, Hertsmere, Islington, Lewisham, Waltham Forest to London FUA."
918,Red Lorry Yellow Lorry,6ixeWfTvnU1VOVPEVP5Bcq,38041,Leeds,strict,official_oecd_municipality_crosswalk,UK003F,Leeds,Leeds,2021.0,2969034.0,The official OECD municipality list assigns Leeds to Leeds FUA.
919,Hallucinogen,5Lel5d14oFwC4XbKDv2AKW,37698,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
920,Slow Club,75Kh0eqgzo9f43Dan1JzSV,37665,Sheffield,strict,official_oecd_municipality_crosswalk,UK010F,Sheffield,Sheffield,2021.0,1168389.0,The official OECD municipality list assigns Sheffield to Sheffield FUA.
921,Two Lone Swordsmen,33Ztukerf3He8FeKk5acn8,37114,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
922,Angelic Upstarts,5z96yaS2s1USscDldCCDgw,37083,South Shields,strict,official_oecd_municipality_crosswalk,UK013F,Newcastle upon Tyne,Newcastle,2021.0,1173303.0,The official OECD municipality list assigns South Tyneside to Newcastle upon Tyne FUA.
923,Pigs Pigs Pigs Pigs Pigs Pigs Pigs,1F7QDWyZTLGzkyGLgFjEhU,37035,Newcastle upon Tyne,strict,official_oecd_municipality_crosswalk,UK013F,Newcastle upon Tyne,Newcastle,2021.0,1173303.0,"The official OECD municipality list assigns Newcastle upon Tyne, Northumberland to Newcastle upon Tyne FUA."
924,The Sweet,64JgVJdkSDXU6AEJUOnspK,36967,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns Camden, City of London, Greenwich, Hackney, Hertsmere, Islington, Lewisham, Waltham Forest to London FUA."
925,Savages,1WFsBUAgQmrGQQEUyFKS60,36562,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns Camden, City of London, Greenwich, Hackney, Hertsmere, Islington, Lewisham, Waltham Forest to London FUA."
926,Digital Dog,1lbp4Rrpi6ug3cGZF9LWXq,36424,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
927,The 411,0YtA5DdO2df8zIxpVdktqg,36002,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
928,Peter and the Test Tube Babies,2mHQfi32bOrYcD42cazcmh,35963,Peacehaven,strict,official_oecd_municipality_crosswalk,UK515F,Brighton and Hove,Brighton and Hove,2021.0,441252.0,The official OECD municipality list assigns Lewes to Brighton and Hove FUA.
929,Man-Made Sunshine,3o7Com7ZIpDARXoOHwK4th,35712,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
930,Puressence,1cFIgop2t8jZzlM7TVePLY,35668,Failsworth,strict,official_oecd_municipality_crosswalk,UK008F,Manchester,Manchester,2021.0,3432092.0,The official OECD municipality list assigns Oldham to Manchester FUA.
931,Moodswings,64Qk682XX2D0jk14ioYDGx,35615,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
932,[spunge],6vxyuUNiILvDzBfLxgu0KT,35282,Tewkesbury,strict,official_oecd_municipality_crosswalk,UK571F,Cheltenham,Cheltenham,2021.0,214238.0,The official OECD municipality list assigns Tewkesbury to Cheltenham FUA.
933,Grade 2,61NdtTZaI4ZaMVNySovN0b,35157,Ryde,excluded_no_defensible_fua,no_reviewed_assignment,,,,,,No assignment is made because the resolved place is not in the official OECD municipality-to-FUA crosswalk.
934,Sky,6OzpbdankE26K03oeoHhPN,35087,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns Camden, City of London, Greenwich, Hackney, Hertsmere, Islington, Lewisham, Waltham Forest to London FUA."
935,One Eskimo,1K1m6K2IZOcbyabxB2jXjg,35030,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns Camden, City of London, Greenwich, Hackney, Hertsmere, Islington, Lewisham, Waltham Forest to London FUA."
936,Dubstar,3SRTWBeGhX3o5DCQ2zzTdI,34962,Newcastle upon Tyne,strict,official_oecd_municipality_crosswalk,UK013F,Newcastle upon Tyne,Newcastle,2021.0,1173303.0,"The official OECD municipality list assigns Newcastle upon Tyne, Northumberland to Newcastle upon Tyne FUA."
937,Goat Girl,1ukEEwzjucRtFTxiw2DrDZ,34711,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns Camden, City of London, Greenwich, Hackney, Hertsmere, Islington, Lewisham, Waltham Forest to London FUA."
938,Octopus,4unGdyZQTgdMSRqmsZsJZ1,34584,Shotts,excluded_no_defensible_fua,ambiguous_official_crosswalk,,,,,,"The available place hierarchy reaches multiple official FUAs: UK004F, UK007F."
939,The Wild Swans,63yEaRONzlJVu1ozymo4Fk,34532,Liverpool,strict,official_oecd_municipality_crosswalk,UK006F,Liverpool,Liverpool,2021.0,1540817.0,The official OECD municipality list assigns Liverpool to Liverpool FUA.
940,Ambrosian Singers,3zDEBkBUs36ij8r5Hyz2CN,34498,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns Camden, City of London, Greenwich, Hackney, Hertsmere, Islington, Lewisham, Waltham Forest to London FUA."
941,The Wake,39aYm70XPfUpkMIKSfeeig,34392,Glasgow,strict,official_oecd_municipality_crosswalk,UK004F,Glasgow,Glasgow,2021.0,1831890.0,"The official OECD municipality list assigns East Dunbartonshire, Glasgow City, North Lanarkshire to Glasgow FUA."
942,Rumahoy,52aKFP2BnAa28POINNExhE,34135,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
943,The Gesualdo Six,2z846SqjChnjieVgTfRq3X,34122,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
944,James and the Cold Gun,5YFIVhzlaYH9Yadjw9gSUx,34074,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
945,Classix Nouveaux,40PsC6cWe7ZQdOUTqF5JgD,34070,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
946,Current 93,7vF3DcPluq6lZI36VniagW,33791,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns Camden, City of London, Greenwich, Hackney, Hertsmere, Islington, Lewisham, Waltham Forest to London FUA."
947,Kissing The Pink,5B9MfAU2KZlyvsofev6XXR,33343,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
948,Low Island,5MCl6mca6ZixPR36dHH9Sd,31768,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
949,Cleopatra,7mu52yh5bBhhJOyVndAEZW,31723,Manchester,strict,official_oecd_municipality_crosswalk,UK008F,Manchester,Manchester,2021.0,3432092.0,The official OECD municipality list assigns Manchester to Manchester FUA.
950,dearALICE,1pMIULCflTFyzyv5vT1OzU,31267,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
951,Witchfinder General,3tDg9XbUbQS0dbaSnFNvvk,31258,Stourbridge,strict,official_oecd_municipality_crosswalk,UK002F,West Midlands urban area,Birmingham,2021.0,3135994.0,The official OECD municipality list assigns Dudley to West Midlands urban area FUA.
952,The Incredible String Band,0tQzBYPjAardhWpGkqVdNW,31217,Edinburgh,strict,official_oecd_municipality_crosswalk,UK007F,Edinburgh,Edinburgh,2021.0,893610.0,"The official OECD municipality list assigns City of Edinburgh, Midlothian to Edinburgh FUA."
953,Vessels,6Y1nACvxtuuTjKx2b4Rwmb,31211,Leeds,strict,official_oecd_municipality_crosswalk,UK003F,Leeds,Leeds,2021.0,2969034.0,The official OECD municipality list assigns Leeds to Leeds FUA.
954,Peter Green Splinter Group,77aUDqXRIvkDNxARfYwoHC,31080,,excluded_no_defensible_fua,no_resolved_origin,,,,,,No FUA assignment is possible while the band's origin remains unresolved.
955,The Field Mice,3KH6DLHeoFZgVbtKiLXb6L,31075,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns Camden, City of London, Greenwich, Hackney, Hertsmere, Islington, Lewisham, Waltham Forest to London FUA."
956,Rudimentary Peni,6NCFDKbtkbJhgjQcFicLBi,31002,London,strict,official_oecd_municipality_crosswalk,UK001F,London,London,2021.0,12274097.0,"The official OECD municipality list assigns Camden, City of London, Greenwich, Hackney, Hertsmere, Islington, Lewisham, Waltham Forest to London FUA."
